Date,Open,High,Low,Close,Adj Close,Volume
2000-05-12,1.7604169845581055,1.8541669845581055,1.6614580154418945,1.6614580154418945,1.5240590572357178,18782400
2000-05-15,1.6536459922790527,1.8046879768371582,1.5729169845581055,1.7760419845581055,1.6291674375534058,28209600
2000-05-16,1.8541669845581055,2.0143229961395264,1.8333330154418945,1.9583330154418945,1.796383261680603,36643200
2000-05-17,2.0625,2.3880209922790527,2.0611979961395264,2.3020830154418945,2.1117055416107178,129062400
2000-05-18,2.3151040077209473,2.352864980697632,2.131510019302368,2.1458330154418945,1.9683771133422852,50990400
2000-05-19,2.0833330154418945,2.1979169845581055,2.0677080154418945,2.1276040077209473,1.9516561031341553,52118400
2000-05-22,2.1041669845581055,2.265625,1.917968988418579,2.265625,2.0782630443573,51715200
2000-05-23,2.2083330154418945,2.457031011581421,2.171875,2.2473959922790527,2.0615413188934326,77856000
2000-05-24,2.2447919845581055,2.28125,1.921875,2.21875,2.0352649688720703,73963200
2000-05-25,2.2513020038604736,2.3854169845581055,2.160156011581421,2.1875,2.006598711013794,56918400
2000-05-26,2.198568105697632,2.259114980697632,2.0625,2.198568105697632,2.016751289367676,18345600
2000-05-30,2.257812976837158,2.3463540077209473,2.2473959922790527,2.289062976837158,2.099761962890625,30364800
2000-05-31,2.28125,2.4166669845581055,2.28125,2.3776040077209473,2.1809818744659424,46953600
2000-06-01,2.4479169845581055,2.4700520038604736,2.382812976837158,2.444010019302368,2.2418956756591797,41899200
2000-06-02,2.4947919845581055,2.7708330154418945,2.4947919845581055,2.740885019302368,2.514219284057617,59217600
2000-06-05,2.7369790077209473,2.9375,2.6276040077209473,2.799804925918579,2.568267583847046,49190400
2000-06-06,2.8098959922790527,2.914062976837158,2.6458330154418945,2.660156011581421,2.4401662349700928,37588800
2000-06-07,2.640625,2.662760019302368,2.5026040077209473,2.5416669845581055,2.331476926803589,33235200
2000-06-08,2.6067709922790527,2.609375,2.4583330154418945,2.5611979961395264,2.3493924140930176,46070400
2000-06-09,2.609375,2.75,2.570312976837158,2.634114980697632,2.4162793159484863,46728000
2000-06-12,2.6458330154418945,2.667968988418579,2.5052080154418945,2.5638020038604736,2.351780891418457,38001600
2000-06-13,2.492187976837158,2.6458330154418945,2.4791669845581055,2.644531011581421,2.4258341789245605,44784000
2000-06-14,2.694010019302368,2.7083330154418945,2.607095956802368,2.6419270038604736,2.423445224761963,27508800
2000-06-15,2.634114980697632,2.710937976837158,2.492187976837158,2.710937976837158,2.4867498874664307,33859200
2000-06-16,2.701172113418579,3.125,2.7005209922790527,3.1197919845581055,2.861792802810669,98784000
2000-06-19,3.1119790077209473,3.5677080154418945,3.0338540077209473,3.3151040077209473,3.040952682495117,105216000
2000-06-20,3.3723959922790527,3.4114580154418945,3.2291669845581055,3.2708330154418945,3.0003416538238525,61027200
2000-06-21,3.2200520038604736,3.6666669845581055,3.2200520038604736,3.602864980697632,3.304915189743042,61488000
2000-06-22,3.587239980697632,3.6614580154418945,3.3723959922790527,3.40625,3.1245601177215576,61435200
2000-06-23,3.3151040077209473,3.3567709922790527,3.0833330154418945,3.084635019302368,2.829542875289917,60739200
2000-06-26,3.1458330154418945,3.476562976837158,3.0963540077209473,3.457031011581421,3.171143054962158,61828800
2000-06-27,3.4270830154418945,3.484375,2.8776040077209473,2.96875,2.7232398986816406,60460800
2000-06-28,3.03125,3.1458330154418945,2.7708330154418945,2.8541669845581055,2.618134021759033,58660800
2000-06-29,2.804687976837158,2.804687976837158,2.3958330154418945,2.4427080154418945,2.24070143699646,118488000
2000-06-30,2.5572919845581055,2.6927080154418945,2.4322919845581055,2.648437976837158,2.4294183254241943,120919200
2000-07-03,2.6666669845581055,2.75,2.5208330154418945,2.546875,2.336254835128784,23268000
2000-07-05,2.5364580154418945,2.5416669845581055,2.1979169845581055,2.273437976837158,2.085430145263672,77793600
2000-07-06,2.2760419845581055,2.4947919845581055,2.2213540077209473,2.4114580154418945,2.2120349407196045,60393600
2000-07-07,2.5,2.5416669845581055,2.375,2.4244790077209473,2.223979949951172,34656000
2000-07-10,2.382812976837158,2.609375,2.359375,2.5494790077209473,2.3386428356170654,35126400
2000-07-11,2.515625,2.8854169845581055,2.4869790077209473,2.7552080154418945,2.527357578277588,75530400
2000-07-12,2.8697919845581055,2.976562976837158,2.7786459922790527,2.8333330154418945,2.599022150039673,38815200
2000-07-13,2.8932290077209473,3.1145830154418945,2.8880209922790527,3.0989580154418945,2.842681407928467,45873600
2000-07-14,3.1614580154418945,3.2213540077209473,3.0,3.0755209922790527,2.8211820125579834,28020000
2000-07-17,3.1223959922790527,3.125,3.03125,3.0416669845581055,2.790127992630005,10555200
2000-07-18,2.875,3.125,2.875,2.9817709922790527,2.73518443107605,18367200
2000-07-19,2.875,2.8958330154418945,2.7317709922790527,2.7916669845581055,2.560802698135376,18950400
2000-07-20,2.789062976837158,2.9375,2.78125,2.867187976837158,2.630077600479126,14299200
2000-07-21,2.875,2.9583330154418945,2.8333330154418945,2.9036459922790527,2.6635208129882812,25192800
2000-07-24,2.90625,2.9270830154418945,2.5416669845581055,2.65625,2.4365837574005127,28111200
2000-07-25,2.6979169845581055,2.71875,2.5520830154418945,2.5572919845581055,2.345808982849121,33530400
2000-07-26,2.5572919845581055,2.5572919845581055,2.296875,2.367187976837158,2.17142653465271,38006400
2000-07-27,2.2916669845581055,2.3229169845581055,2.1666669845581055,2.1979169845581055,2.0161542892456055,33156000
2000-07-28,2.2083330154418945,2.414062976837158,2.0833330154418945,2.25,2.063929319381714,51266400
2000-07-31,2.375,2.5052080154418945,2.25,2.5,2.293255567550659,37123200
2000-08-01,2.5,2.5208330154418945,2.4322919845581055,2.4505209922790527,2.247868061065674,35061600
2000-08-02,2.4166669845581055,2.540364980697632,2.3776040077209473,2.5,2.293255567550659,34543200
2000-08-03,2.25,2.6666669845581055,2.25,2.609375,2.393585443496704,36866400
2000-08-04,2.671875,2.7083330154418945,2.6145830154418945,2.65625,2.4365837574005127,19478400
2000-08-07,2.6744790077209473,2.8880209922790527,2.664062976837158,2.8645830154418945,2.627687692642212,24693600
2000-08-08,2.8020830154418945,2.9583330154418945,2.7916669845581055,2.8020830154418945,2.5703577995300293,12811200
2000-08-09,2.8385419845581055,2.8567709922790527,2.679687976837158,2.71875,2.493915557861328,13624800
2000-08-10,2.65625,2.8125,2.6041669845581055,2.75,2.5225813388824463,15643200
2000-08-11,2.7552080154418945,2.7760419845581055,2.5572919845581055,2.6848959922790527,2.4628608226776123,13192800
2000-08-14,2.71875,2.7447919845581055,2.625,2.710937976837158,2.4867498874664307,10857600
2000-08-15,2.7239580154418945,3.0208330154418945,2.7161459922790527,2.966797113418579,2.721449375152588,44332800
2000-08-16,3.1276040077209473,3.1276040077209473,2.9505209922790527,3.0416669845581055,2.790127992630005,26623200
2000-08-17,3.0,3.1145830154418945,2.9895830154418945,3.0989580154418945,2.842681407928467,12981600
2000-08-18,3.085937976837158,3.2447919845581055,3.0807290077209473,3.2083330154418945,2.9430103302001953,20472000
2000-08-21,3.3255209922790527,3.382812976837158,3.25,3.257812976837158,2.988399028778076,46447200
2000-08-22,3.0885419845581055,3.15625,2.921875,2.9505209922790527,2.7065200805664062,65887200
2000-08-23,2.9036459922790527,3.1276040077209473,2.84375,3.1223959922790527,2.864180564880371,35280000
2000-08-24,3.1041669845581055,3.2369790077209473,3.046875,3.2057290077209473,2.940622568130493,33261600
2000-08-25,3.171875,3.2395830154418945,3.109375,3.125,2.866569995880127,15304800
2000-08-28,3.140625,3.2916669845581055,3.1041669845581055,3.25,2.981231927871704,18926400
2000-08-29,3.2630209922790527,3.2708330154418945,3.2083330154418945,3.242187976837158,2.9740660190582275,14937600
2000-08-30,3.2057290077209473,3.3151040077209473,3.171875,3.2708330154418945,3.0003416538238525,17808000
2000-08-31,3.320312976837158,3.4375,3.2552080154418945,3.3072919845581055,3.0337867736816406,38889600
2000-09-01,3.375,3.40625,3.2760419845581055,3.3125,3.0385639667510986,20414400
2000-09-05,3.390625,3.3932290077209473,3.2942709922790527,3.3177080154418945,3.0433411598205566,24614400
2000-09-06,3.3307290077209473,3.3307290077209473,3.0625,3.0885419845581055,2.833125591278076,23013600
2000-09-07,3.1354169845581055,3.2604169845581055,3.0052080154418945,3.2552080154418945,2.986009359359741,23976000
2000-09-08,3.21875,3.2916669845581055,3.0520830154418945,3.0625,2.809237480163574,22264800
2000-09-11,3.023437976837158,3.0416669845581055,2.8229169845581055,2.9375,2.694575071334839,28588800
2000-09-12,2.9401040077209473,3.09375,2.875,2.9192709922790527,2.6778531074523926,12597600
2000-09-13,2.9114580154418945,2.9661459922790527,2.8489580154418945,2.917968988418579,2.6766586303710938,23997600
2000-09-14,2.9322919845581055,3.0625,2.8541669845581055,2.890625,2.6515767574310303,21633600
2000-09-15,2.875,2.9947919845581055,2.8541669845581055,2.9537758827209473,2.7095048427581787,24259200
2000-09-18,2.960937976837158,2.9791669845581055,2.75,2.78125,2.551246404647827,16348800
2000-09-19,2.6536459922790527,2.875,2.625,2.867187976837158,2.630077600479126,30110400
2000-09-20,2.789062976837158,2.84375,2.7291669845581055,2.773437976837158,2.5440804958343506,22756800
2000-09-21,2.7942709922790527,2.9557290077209473,2.7916669845581055,2.892577886581421,2.653366804122925,34682400
2000-09-22,2.6067709922790527,2.9791669845581055,2.6041669845581055,2.9427080154418945,2.6993515491485596,38726400
2000-09-25,3.0338540077209473,3.1979169845581055,3.0104169845581055,3.1536459922790527,2.8928465843200684,46756800
2000-09-26,3.1875,3.265625,3.0416669845581055,3.2291669845581055,2.962122917175293,33734400
2000-09-27,3.203125,3.5572919845581055,3.203125,3.40625,3.1245601177215576,67612800
2000-09-28,3.375,3.53125,3.2916669845581055,3.5104169845581055,3.2201125621795654,33381600
2000-09-29,3.4114580154418945,3.5416669845581055,3.3541669845581055,3.4114580154418945,3.1293373107910156,37387200
2000-10-02,3.4583330154418945,3.59375,3.2447919845581055,3.3307290077209473,3.0552854537963867,34058400
2000-10-03,3.3489580154418945,3.375,3.125,3.1510419845581055,2.89045786857605,30026400
2000-10-04,3.0677080154418945,3.1666669845581055,3.0260419845581055,3.1145830154418945,2.8570139408111572,41956800
2000-10-05,3.1380209922790527,3.1380209922790527,2.976562976837158,3.0416669845581055,2.790127992630005,52504800
2000-10-06,3.0494790077209473,3.070312976837158,2.8098959922790527,2.851562976837158,2.6157453060150146,102717600
2000-10-09,2.7786459922790527,2.9583330154418945,2.5833330154418945,2.914062976837158,2.6730756759643555,66525600
2000-10-10,2.7916669845581055,2.9322919845581055,2.6666669845581055,2.6927080154418945,2.4700276851654053,41594400
2000-10-11,2.5286459922790527,2.8645830154418945,2.4270830154418945,2.7161459922790527,2.4915273189544678,53577600
2000-10-12,2.7760419845581055,2.9375,2.5833330154418945,2.609375,2.393585443496704,40161600
2000-10-13,2.6276040077209473,2.7916669845581055,2.599608898162842,2.7135419845581055,2.489137649536133,57897600
2000-10-16,2.7135419845581055,2.7135419845581055,2.5885419845581055,2.6510419845581055,2.431807279586792,33921600
2000-10-17,2.640625,2.6510419845581055,2.429687976837158,2.4583330154418945,2.255034923553467,46324800
2000-10-18,2.2994790077209473,2.5598959922790527,2.1901040077209473,2.4192709922790527,2.2192037105560303,41695200
2000-10-19,2.5755209922790527,2.6875,2.5364580154418945,2.6536459922790527,2.4341955184936523,29488800
2000-10-20,2.5911459922790527,2.96875,2.5729169845581055,2.9010419845581055,2.6611320972442627,38736000
2000-10-23,2.9244790077209473,2.9427080154418945,2.7447919845581055,2.835937976837158,2.601412296295166,18211200
2000-10-24,2.8229169845581055,2.8697919845581055,2.734375,2.7447919845581055,2.5178041458129883,19396800
2000-10-25,2.6692709922790527,2.7083330154418945,2.4869790077209473,2.5052080154418945,2.298032760620117,38551200
2000-10-26,2.5208330154418945,2.7083330154418945,2.34375,2.6119790077209473,2.3959736824035645,26577600
2000-10-27,2.6145830154418945,2.6790359020233154,2.4583330154418945,2.5520830154418945,2.341031074523926,21096000
2000-10-30,2.5104169845581055,2.567056894302368,2.3697919845581055,2.3723959922790527,2.176203966140747,19212000
2000-10-31,2.4661459922790527,2.6302080154418945,2.390625,2.589193105697632,2.3750722408294678,29925600
2000-11-01,2.5260419845581055,2.625,2.4375,2.5885419845581055,2.3744754791259766,30453600
2000-11-02,2.679687976837158,2.8541669845581055,2.6354169845581055,2.7864580154418945,2.556023120880127,19288800
2000-11-03,2.75,3.0208330154418945,2.7291669845581055,2.96875,2.7232398986816406,26863200
2000-11-06,3.039062976837158,3.3333330154418945,3.0208330154418945,3.1979169845581055,2.9334561824798584,63504000
2000-11-07,3.1458330154418945,3.1458330154418945,2.875,2.9817709922790527,2.73518443107605,25824000
2000-11-08,3.015625,3.015625,2.8489580154418945,2.8932290077209473,2.653965711593628,18708000
2000-11-09,2.71875,2.8541669845581055,2.4635419845581055,2.5911459922790527,2.376863956451416,56452800
2000-11-10,2.679687976837158,2.8125,2.3854169845581055,2.4505209922790527,2.247868061065674,80524800
2000-11-13,2.328125,2.7291669845581055,2.25,2.460937976837158,2.2574238777160645,53004000
2000-11-14,2.625,2.9322919845581055,2.6041669845581055,2.9114580154418945,2.670686721801758,47073600
2000-11-15,2.859375,2.9505209922790527,2.742187976837158,2.873047113418579,2.6354520320892334,42386400
2000-11-16,2.7916669845581055,2.8645830154418945,2.6666669845581055,2.6927080154418945,2.4700276851654053,23553600
2000-11-17,2.7135419845581055,2.851562976837158,2.5520830154418945,2.640625,2.4222512245178223,17877600
2000-11-20,2.542968988418579,2.5442709922790527,2.4088540077209473,2.4375,2.2359235286712646,29875200
2000-11-21,2.5416669845581055,2.5625,2.265625,2.390625,2.1929261684417725,38251200
2000-11-22,2.2916669845581055,2.3645830154418945,2.1666669845581055,2.265625,2.0782630443573,40975200
2000-11-24,2.2916669845581055,2.484375,2.2916669845581055,2.3958330154418945,2.197702646255493,16507200
2000-11-27,2.5677080154418945,2.5833330154418945,2.2194008827209473,2.3151040077209473,2.123649835586548,36386400
2000-11-28,2.350260019302368,2.375,2.0911459922790527,2.142577886581421,1.9653912782669067,38234400
2000-11-29,2.1744790077209473,2.1770830154418945,1.8489580154418945,2.0104169845581055,1.844160556793213,63640800
2000-11-30,1.8385419845581055,1.8385419845581055,1.515625,1.6875,1.5479477643966675,98162400
2000-12-01,1.7916669845581055,2.03125,1.78125,1.8541669845581055,1.700831651687622,78408000
2000-12-04,1.8658850193023682,1.9270830154418945,1.7395830154418945,1.8828129768371582,1.7271084785461426,47426400
2000-12-05,2.015625,2.0885419845581055,1.828125,2.0052080154418945,1.8393816947937012,99722400
2000-12-06,1.9661459922790527,2.0208330154418945,1.7083330154418945,1.71875,1.5766130685806274,95092800
2000-12-07,1.6354169845581055,1.7786459922790527,1.546875,1.6875,1.5479477643966675,78518400
2000-12-08,1.8619790077209473,2.0833330154418945,1.6881510019302368,2.0729169845581055,1.9014915227890015,85339200
2000-12-11,2.0052080154418945,2.1145830154418945,1.953125,2.0729169845581055,1.9014915227890015,75763200
2000-12-12,2.0208330154418945,2.0572919845581055,1.9479169845581055,2.015625,1.8489371538162231,40951200
2000-12-13,2.007812976837158,2.0416669845581055,1.8229169845581055,1.859375,1.7056083679199219,67507200
2000-12-14,1.8463540077209473,1.8619790077209473,1.6875,1.7317709922790527,1.5885571241378784,56901600
2000-12-15,1.6223959922790527,1.7239580154418945,1.5520830154418945,1.5598959922790527,1.4308964014053345,109442400
2000-12-18,1.625,1.6666669845581055,1.5885419845581055,1.6113280057907104,1.4780744314193726,65887200
2000-12-19,1.6354169845581055,1.78125,1.4583330154418945,1.4895830154418945,1.3663971424102783,94620000
2000-12-20,1.4140629768371582,1.6197919845581055,1.2552080154418945,1.328125,1.2182918787002563,110539200
2000-12-21,1.3098959922790527,1.4895830154418945,1.1458330154418945,1.1614580154418945,1.06540846824646,84525600
2000-12-22,1.2552080154418945,1.59375,1.2552080154418945,1.4609379768371582,1.3401216268539429,94908000
2000-12-26,1.4791669845581055,1.4947919845581055,1.3072919845581055,1.4010419845581055,1.2851793766021729,34382400
2000-12-27,1.3854169845581055,1.5520830154418945,1.328125,1.4947919845581055,1.37117600440979,33945600
2000-12-28,1.4348959922790527,1.5416669845581055,1.4114580154418945,1.5026040077209473,1.3783419132232666,41923200
2000-12-29,1.5,1.5494790077209473,1.3333330154418945,1.3652340173721313,1.2523319721221924,49516800
2001-01-02,1.375,1.3932290077209473,1.2421879768371582,1.2473959922790527,1.1442391872406006,29080800
2001-01-03,1.2083330154418945,1.6432290077209473,1.1770830154418945,1.6302080154418945,1.4953935146331787,91036800
2001-01-04,1.6015629768371582,1.859375,1.5572919845581055,1.8177080154418945,1.667387843132019,81544800
2001-01-05,1.8020830154418945,1.8098959922790527,1.5104169845581055,1.5455729961395264,1.4177576303482056,43276800
2001-01-08,1.5026040077209473,1.7604169845581055,1.5026040077209473,1.6927080154418945,1.5527247190475464,57376800
2001-01-09,1.7161459922790527,1.7604169845581055,1.6328129768371582,1.7265629768371582,1.5837798118591309,30290400
2001-01-10,1.6380209922790527,1.8541669845581055,1.5989580154418945,1.8463540077209473,1.6936646699905396,39292800
2001-01-11,1.8020830154418945,2.078125,1.7708330154418945,2.0,1.8346047401428223,44764800
2001-01-12,2.0338540077209473,2.15625,1.9375,1.9583330154418945,1.796383261680603,66900000
2001-01-16,1.96875,1.96875,1.7734379768371582,1.8046879768371582,1.6554441452026367,41498400
2001-01-17,1.9427080154418945,2.0,1.8619790077209473,1.8697919845581055,1.7151639461517334,59258400
2001-01-18,1.8697919845581055,2.28125,1.828125,2.228516101837158,2.044222593307495,94816800
2001-01-19,2.2916669845581055,2.375,2.1354169845581055,2.1692709922790527,1.9898768663406372,101870400
2001-01-22,2.1041669845581055,2.1875,2.023437976837158,2.0833330154418945,1.9110461473464966,37771200
2001-01-23,2.0572919845581055,2.3333330154418945,2.046875,2.291016101837158,2.101553440093994,43363200
2001-01-24,2.289062976837158,2.3125,2.148437976837158,2.28125,2.092595100402832,45172800
2001-01-25,2.203125,2.2083330154418945,2.0052080154418945,2.0520830154418945,1.882380485534668,44001600
2001-01-26,1.9375,2.1419270038604736,1.9231770038604736,2.117187976837158,1.9421019554138184,25924800
2001-01-29,2.0520830154418945,2.1302080154418945,1.9791669845581055,2.1276040077209473,1.9516561031341553,35416800
2001-01-30,2.1614580154418945,2.2200520038604736,2.1197919845581055,2.1744790077209473,1.9946542978286743,24372000
2001-01-31,2.1770830154418945,2.2604169845581055,2.1041669845581055,2.1510419845581055,1.973154902458191,35834400
2001-02-01,2.1510419845581055,2.1770830154418945,2.0572919845581055,2.162108898162842,1.983307123184204,37185600
2001-02-02,2.164062976837158,2.2135419845581055,1.9375,1.953125,1.791606068611145,32052000
2001-02-05,1.9505209922790527,1.9635419845581055,1.8359379768371582,1.9505209922790527,1.7892167568206787,36758400
2001-02-06,1.9140629768371582,2.0,1.909505009651184,1.9609379768371582,1.7987725734710693,25044000
2001-02-07,1.9479169845581055,1.9635419845581055,1.765625,1.8697919845581055,1.7151639461517334,72038400
2001-02-08,1.8802080154418945,1.9869790077209473,1.8515629768371582,1.859375,1.7056083679199219,38428800
2001-02-09,1.84375,1.8567709922790527,1.7786459922790527,1.8463540077209473,1.6936646699905396,25960800
2001-02-12,1.8255209922790527,1.8463540077209473,1.7083330154418945,1.796875,1.6482775211334229,35433600
2001-02-13,1.8307290077209473,1.9375,1.8098959922790527,1.8515629768371582,1.6984425783157349,46773600
2001-02-14,1.828125,2.0416669845581055,1.75,1.9869790077209473,1.8226605653762817,69088800
2001-02-15,2.2604169845581055,2.390625,2.2447919845581055,2.351562976837158,2.1570937633514404,110851200
2001-02-16,2.2317709922790527,2.5416669845581055,2.2291669845581055,2.4791669845581055,2.2741451263427734,108117600
2001-02-20,2.4166669845581055,2.46875,2.2291669845581055,2.2317709922790527,2.047208786010742,70130400
2001-02-21,2.148437976837158,2.4270830154418945,2.125,2.3333330154418945,2.1403720378875732,64651200
2001-02-22,2.320312976837158,2.5,2.25,2.4322919845581055,2.231147050857544,81530400
2001-02-23,2.4192709922790527,2.4583330154418945,2.1875,2.2643229961395264,2.077068567276001,103466400
2001-02-26,2.1979169845581055,2.2604169845581055,2.117187976837158,2.2135419845581055,2.030486822128296,75182400
2001-02-27,2.1588540077209473,2.2447919845581055,2.0677080154418945,2.0807290077209473,1.908657193183899,53383200
2001-02-28,2.0651040077209473,2.1875,1.8229169845581055,1.8619790077209473,1.7079973220825195,78405600
2001-03-01,1.8385419845581055,2.0416669845581055,1.6666669845581055,2.009114980697632,1.8429656028747559,91528800
2001-03-02,1.8645830154418945,1.9973959922790527,1.7916669845581055,1.815755009651184,1.6655960083007812,141350400
2001-03-05,1.7447919845581055,1.8802080154418945,1.734375,1.8333330154418945,1.681720495223999,74229600
2001-03-06,1.9270830154418945,2.0755209922790527,1.894531011581421,2.0104169845581055,1.844160556793213,83440800
2001-03-07,2.054687976837158,2.1770830154418945,2.0182290077209473,2.171875,1.992266058921814,93828000
2001-03-08,2.109375,2.2682290077209473,2.109375,2.2447919845581055,2.059152603149414,82934400
2001-03-09,2.1276040077209473,2.1380209922790527,1.890625,2.085937976837158,1.9134349822998047,121677600
2001-03-12,2.015625,2.109375,1.921875,2.0104169845581055,1.844160556793213,76214400
2001-03-13,2.0364580154418945,2.28125,2.0260419845581055,2.25,2.063929319381714,108235200
2001-03-14,2.148437976837158,2.3854169845581055,2.148437976837158,2.3776040077209473,2.1809818744659424,135112800
2001-03-15,2.523437976837158,2.6555991172790527,2.4322919845581055,2.4947919845581055,2.288478374481201,187598400
2001-03-16,2.4557290077209473,2.5520830154418945,2.382812976837158,2.484375,2.2789223194122314,122520000
2001-03-19,2.4713540077209473,2.6458330154418945,2.3365890979766846,2.6276040077209473,2.410306930541992,94389600
2001-03-20,2.5963540077209473,2.7604169845581055,2.3541669845581055,2.382812976837158,2.1857595443725586,199056000
2001-03-21,2.3880209922790527,2.6302080154418945,2.375,2.5598959922790527,2.3481972217559814,187735200
2001-03-22,2.5833330154418945,2.828125,2.5625,2.8177080154418945,2.5846900939941406,169776000
2001-03-23,2.8697919845581055,2.921875,2.6510419845581055,2.7916669845581055,2.560802698135376,150967200
2001-03-26,2.7916669845581055,2.9583330154418945,2.7916669845581055,2.9427080154418945,2.6993515491485596,154296000
2001-03-27,2.8854169845581055,2.9869790077209473,2.7135419845581055,2.835937976837158,2.601412296295166,170215200
2001-03-28,2.757812976837158,2.9114580154418945,2.75,2.837891101837158,2.6032042503356934,143328000
2001-03-29,2.8131508827209473,2.9791669845581055,2.7552080154418945,2.8802080154418945,2.6420211791992188,163296000
2001-03-30,2.859375,2.914062976837158,2.6875,2.705077886581421,2.4813735485076904,142317600
2001-04-02,2.6979169845581055,2.7630209922790527,2.5572919845581055,2.5911459922790527,2.376863956451416,126516000
2001-04-03,2.5520830154418945,2.7473959922790527,2.5494790077209473,2.6770830154418945,2.4556941986083984,199161600
2001-04-04,2.5755209922790527,2.5807290077209473,2.242187976837158,2.4010419845581055,2.2024805545806885,336247200
2001-04-05,2.5598959922790527,2.664062976837158,2.4895830154418945,2.6223959922790527,2.4055299758911133,172476000
2001-04-06,2.5885419845581055,2.75,2.5442709922790527,2.6119790077209473,2.3959736824035645,154766400
2001-04-09,2.6624999046325684,2.7270829677581787,2.4437499046325684,2.484999895095825,2.27949595451355,109716000
2001-04-10,2.5445830821990967,2.799999952316284,2.521250009536743,2.719583034515381,2.494678258895874,118641600
2001-04-11,2.887083053588867,2.9916670322418213,2.8041670322418213,2.8837499618530273,2.6452701091766357,142687200
2001-04-12,2.8304169178009033,3.0520830154418945,2.776249885559082,2.9270830154418945,2.6850197315216064,144026400
2001-04-16,2.875,2.9354169368743896,2.803333044052124,2.855833053588867,2.619661808013916,76411200
2001-04-17,2.8137500286102295,3.018749952316284,2.8125,2.995832920074463,2.7480835914611816,111244800
2001-04-18,3.1220829486846924,3.516666889190674,3.1220829486846924,3.2191669940948486,2.952949285507202,230186400
